doc_id,source,platform,url,posted_date,rating,raw_text,is_relevant,is_myntra_specific,intent,barriers,information_gap,emotional_state,journey_stage,evidence_strength,evidence_span,new_pattern_note
play_85be2676-4acc-4563-9638-8d4d620e1b6e,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,i lovee this app,True,False,latent_intent,none,,excited,post_purchase,explicit,i lovee this app,
play_ed58eeea-f2af-43e5-963f-9544e642022c,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,well maintained in design and clothing and style...suits for every age..very satisfied,True,False,latent_intent,none,,confident,post_purchase,explicit,well maintained in design and clothing and style...suits for every age..very satisfied,
play_670cbd9a-03cd-419e-897e-3a10b5acc19d,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,goodd,True,False,latent_intent,none,,confident,post_purchase,explicit,goodd,
play_1d31f22c-7220-4a5e-890d-7f98af4840a5,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Amazing app for shopping at best prices. lots of brands and articles to choose from with great discounts must try 🙂 Loved it 😜,True,False,price_waiter,price_value,,excited,consideration,explicit,Amazing app for shopping at best prices.,
play_5ace7e72-7227-4e81-97b2-b8672ec3adda,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,good 👍👍,True,False,latent_intent,none,,confident,post_purchase,explicit,good,
play_76b3b409-37c3-4ea6-a559-b7814e7895b3,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,AI कस्टमर केयर बिलकुल काम का नहीं है। अब इसमें क्वालिटी प्रोडक्ट भी नहीं मिल पा रहा है।,True,False,unclear,quality_uncertainty,product quality details,frustrated,evaluation,explicit,अब इसमें क्वालिटी प्रोडक्ट भी नहीं मिल पा रहा है।,
play_c7a07e12-18af-4238-b050-74febcf1a5c4,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,incredible app 🖤🤍,True,False,latent_intent,none,,confident,post_purchase,explicit,incredible app,
play_28cde24d-fb58-410a-8a6e-fa10d06c118b,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,4,very good product available here,True,False,latent_intent,none,,confident,post_purchase,explicit,very good product available here,
play_8b8ca5a1-1835-4cb4-a24e-d664a0256a41,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,I have very nice experience with myntra.,True,True,latent_intent,none,,confident,post_purchase,explicit,I have very nice experience with myntra.,
play_4d278146-b685-4353-a883-9bb4a3f5ed5e,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best for shop,True,False,latent_intent,none,,confident,discovery,explicit,best for shop,
play_0c36be9b-5b53-4090-8469-cee9d2196b6e,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,bekar app,False,True,unclear,none,,frustrated,unclear,explicit,bekar app,
play_75b449bd-3862-4587-8075-f7232986719a,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,2,"I orders three kurti sets and 2 of them were defective, this was my first time online shopping bht I got disappointed a lot from myntra, And the team was holes in dresses in between only.",True,True,unclear,quality_uncertainty,product quality assurance,frustrated,post_purchase,explicit,2 of them were defective,
play_dc50e54e-d537-4034-a540-15de4c790d06,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,nice app gives good clothing,True,False,unclear,none,,confident,post_purchase,explicit,nice app gives good clothing,
play_6bc0ef33-2e8a-41f8-8098-8c854ea02667,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,frauds selling first copy shoes,True,True,unclear,authenticity_trust,product originality,skeptical,evaluation,explicit,frauds selling first copy shoes,
play_532c9925-50b8-4e8a-b79a-aa1ac87e3deb,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,every time Login in App it always show too many attempts. myntra not solving this problem.,False,True,unclear,none,,frustrated,unclear,explicit,too many attempts,
play_08c82645-c988-40da-9e09-b3403c8f27e5,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"I ordered prestige electric kettle , 1 st time it delayed for like 15 days from scheduled date ,and I also called for call for support but nothing changed and so I cancelled order , but I ordered again and this time also same thing happened , ,,very bad experience don't go for electric things poor experience",True,True,unclear,delivery_returns,reliable delivery timeline,frustrated,post_purchase,explicit,delayed for like 15 days,
play_acd6b9dc-7283-4b3f-b446-4fe7cf405706,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,good offers super fast delivery service,True,True,unclear,none,,confident,post_purchase,explicit,good offers super fast delivery service,
play_7715d698-da9a-4ee7-8d59-194e18bf3e04,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,2,The overall experience was great until it started putting up new and waste rules. You will have to add a certain amount that changes with product to avail myntra cash. Even if I add certain things it still shows add more. I would rather buy from other app than this.,True,True,unclear,other,clear loyalty cash terms,frustrated,decision,explicit,It started putting up new and waste rules.,unclear or changing loyalty cash/wallet rules
play_a7721158-a304-46db-a7b8-8b9593ceb9c7,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,good quality order,True,False,unclear,none,,confident,post_purchase,explicit,good quality order,
play_a6b2eee2-76ae-447e-b510-a358727294bb,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,nice 👌,True,False,unclear,none,,confident,unclear,explicit,nice 👌,
play_fbe8288f-9105-4d1f-9268-30773cd13ea9,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,very fast app,False,True,unclear,none,,confident,unclear,explicit,very fast app,
play_f3b06053-f670-45c6-a14a-02a641380119,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,"amazing app, with great brand's and amazing quality 😍😍😍 love this, this is my go to platform",True,True,unclear,none,,excited,post_purchase,explicit,"amazing app, with great brand's and amazing quality",
play_b21b5597-7457-4077-8760-c9f217d60e2e,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Nice experience since last 20+ years on Myntra..,True,True,unclear,none,,confident,post_purchase,explicit,Nice experience since last 20+ years on Myntra..,
play_eb885af7-bd4e-4169-a14d-1650bf2d9974,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,very Good product real product not fake,True,False,unclear,none,,confident,post_purchase,explicit,very Good product real product not fake,
play_72dcb073-dcbd-473f-b347-d27ad07a31dc,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,fast delivery app,False,True,unclear,none,,confident,unclear,explicit,fast delivery app,
play_41f3a349-74ba-4a6d-b0b5-f68047fb469b,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,perfect.,True,False,unclear,none,,confident,unclear,explicit,perfect.,
play_dfad9958-6b9f-4eaf-ba07-945253e414c7,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best aap for online shopping,True,False,unclear,none,,confident,discovery,explicit,best aap for online shopping,
play_ceeaec78-df53-4f2b-ba2d-a40dc9d93316,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,i love this fashion,True,False,unclear,none,,excited,discovery,explicit,i love this fashion,
play_4039b4eb-697c-4556-8146-c01d738d146a,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,TOO GOOD,True,False,unclear,none,,excited,unclear,explicit,TOO GOOD,
play_aaf1c383-181b-4c3b-9e63-9b814bb1b0c0,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"Etna Faltu app hai k, Online dikhta kuch hai or aata kuch alag hai, n Return kia toh tk pick nhi hua hai order 11 aug 2026, expected date di thi...... very bad",True,True,unclear,delivery_returns|quality_uncertainty,accurate product representation and return pickup reliability,frustrated,post_purchase,explicit,"Online dikhta kuch hai or aata kuch alag hai, n Return kia toh tk pick nhi hua",
play_9c9d6bd4-54f9-4ed9-a419-318087028ecf,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,bestest app,False,False,unclear,none,,excited,unclear,weak_inference,,
play_f5148077-5562-428c-8c8a-db1db10e94d7,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,noice,False,False,unclear,none,,curious,unclear,weak_inference,,
play_7154f422-d246-49fa-b476-bf41819cdf11,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,so excellent app,False,False,unclear,none,,excited,unclear,weak_inference,,
play_a24b228f-781f-4dc1-a052-90dbb1715374,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,veryy nicee aap,False,False,unclear,none,,excited,unclear,weak_inference,,
play_3611a631-fd85-474b-ae7c-1c659c0f5032,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Easy to use and wide choice,True,False,latent_intent,none,,confident,discovery,explicit,Easy to use and wide choice,
play_c4a618ad-c6f0-4183-95e1-46c427dca08a,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,its very nyc jwellery set.,True,False,latent_intent,quality_uncertainty,Product quality assurance,frustrated,post_purchase,explicit,product quality very bed,
play_b34b555f-faef-4c08-a743-85abc42ec6c2,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"very bed service , product quality very bed, mene apne order acoding 4 bar complan ki or vah bhi senior officer ae fir bhi resolution nahi mila or. mene 2 order Kiya dono upne aap cancel kar diya",True,True,latent_intent,delivery_returns,Refund status and missing item resolution,frustrated,post_purchase,explicit,They have delivered product with some items missing.They neither refund money,
play_9479de2c-5941-4e18-813f-a5b842516aab,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,worst ecommerce app. It will make life hell. They have delivered product with some items missing.They neither refund money nor give you full product and it will make life hell in infinite bot loop which doesnot understand concern. Amazon is best seeing the Myntra service.,False,False,unclear,none,,excited,unclear,weak_inference,,
play_cf62b546-f7d0-4c25-939a-9b1c5f6ba1ed,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,gooooood,False,True,unclear,none,,frustrated,unclear,explicit,"myntra blocked my account, without any notification.",
play_486df905-5d1f-4c3d-80c9-7233efb95e83,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"I'm desperately trying to unblock my account but myntra blocked my account, without any notification.",False,False,unclear,none,,excited,unclear,weak_inference,,
play_634d7a69-0463-42f5-b6ef-fad336ca1392,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,very good and amazing,True,True,latent_intent,delivery_returns,Order fulfillment reliability,frustrated,purchase,explicit,canceling the order without any intimation,
play_f3eff124-d8c4-4683-bd53-b7386f0e7f0e,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,the entire myntra is a fraud they are just confirming the order and canceling the order without any intimation and give 10% discount to hell with your discounts,True,True,latent_intent,price_value,,excited,discovery,explicit,best app for shopping with great offer,
play_1fd1c7de-391f-4e1f-b983-1f8d2ff0ffd7,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best app for shopping with great offer 😍😍😍,True,True,latent_intent,delivery_returns|fit_uncertainty,Return process clarity and customer support assistance,frustrated,post_purchase,explicit,requested return because of a fitting issue,
play_ab4c07b6-85ea-4e2e-9ff4-01a4518acb83,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"ordered jeans, requested return because of a fitting issue, the delivery guy told me that the loop tag number is mismatched and I should call the customer support and take the approval. When I called the customer support she put me on hold for 8 mins and no one assisted me, I had to disconnect the call out of frustration. this was not expected from myntra.",True,True,latent_intent,delivery_returns,Delivery status and refund timeline,frustrated,post_purchase,explicit,neither delivering the order nor refunding the money,
play_5c26506d-7839-4ece-9a44-491018b4d367,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"Strong & Clear Very disappointing experience with Myntra. I placed an order and made the payment, but I have not received my parcel and I have not received my refund either. I have already contacted customer support multiple times, but I still haven’t received any proper resolution or help. Taking payment from a customer and then neither delivering the order nor refunding the money is completely unacceptable. Myntra needs to take responsibility and resolve such issues immediately.",True,True,latent_intent,price_value,Transparency on extra platform fees,skeptical,evaluation,explicit,platform charges are more,
play_56769e71-ae4a-41c0-a2a1-eda3f341c6ac,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,"offers will be good, but platform charges are more",True,False,latent_intent,none,,confident,post_purchase,explicit,fitting is too good,
play_339f151b-abd6-4dc3-a034-0a4d0fe46fc0,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,fitting is too good,True,False,latent_intent,delivery_returns,Exchange process details,frustrated,post_purchase,explicit,Order exchange karne me issue hota hai,
play_95f5c02b-4aad-45b3-b96e-8545dbffbcb8,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,Order exchange karne me issue hota hai..😒😠,True,False,latent_intent,info_insufficient,Product expiry date,excited,discovery,explicit,plz check the expiry date,
play_1d4b7ce4-ecba-48f3-86b8-7736d194b4b8,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,4,тнιѕ ιѕ тнє αмαzιиg fα¢єωαѕн ι нανє иєνєя ѕєєи ιи му ℓιfє ι ѕυggєѕт уσυ тσ ρℓєαѕє σи¢є α тιмє υѕє тнιѕ fα¢єωαѕн fσя αмαzιиg яєѕυℓтѕ αи∂ вєfσяє ρℓα¢ιиg σя∂єя ρℓz ¢нє¢к тнє єχριяу ∂αтє... тнαикѕ ѕσ мυ¢н🫶🏻💕💬,True,True,latent_intent,none,,excited,post_purchase,explicit,this app is very nice for online shopping,
play_ad1992d7-ce84-4598-8fa3-01d99fd7d8b0,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,this app is very nice for online shopping and i like all the products which i had been ordered from this app...if you interested in online shopping than you must try this app...,False,False,unclear,none,,unclear,unclear,weak_inference,,missing_from_batch
play_164f04da-1b52-4e8d-ae06-20ededb0c1cb,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best online platform,True,True,latent_intent,none,,confident,discovery,weak_inference,best online platform,
play_71020c12-8947-4897-8131-3788d67d17bd,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,veer nice,True,False,latent_intent,none,,excited,discovery,weak_inference,veer nice,
play_44fb67db-0b2e-41c6-a3ea-b378aefc9e64,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,useless app not giving exchange on time delivery,True,True,latent_intent,delivery_returns,exchange timeline,frustrated,post_purchase,explicit,not giving exchange on time delivery,
play_4389f559-4dca-4dac-a41b-045db9579477,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,"“Absolutely love Myntra! 😍 Great collection, offers, and smooth shopping experience. Highly recommended",True,True,latent_intent,none,,excited,evaluation,explicit,Absolutely love Myntra!,
play_1d3c008d-a181-48b9-bf6f-907b643a2296,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Excellent for Shopping,True,False,latent_intent,none,,confident,evaluation,weak_inference,Excellent for Shopping,
play_8052dfc7-124b-478d-a82c-97536c846a9c,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Great product with fast delivery.,True,False,latent_intent,none,,confident,post_purchase,explicit,Great product with fast delivery.,
play_9311da2c-8eaa-4b9b-b26e-a5e6c9734f11,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best delivery and shopping experience go check it out,True,False,latent_intent,none,,confident,post_purchase,strong_inference,best delivery and shopping experience,
play_f8b089ce-6b9d-4ffc-a471-6000be6fcd64,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Wonderful product and fit good.,True,False,latent_intent,none,,confident,post_purchase,explicit,Wonderful product and fit good.,
play_341bb571-909d-439c-8996-35c6086499bc,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,my cashback ??,False,False,unclear,other,cashback status,frustrated,post_purchase,explicit,my cashback ??,cashback inquiry
play_79cfbd9e-8543-4761-8fba-1e7d1aee6df2,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best app ❤️,True,False,latent_intent,none,,excited,discovery,weak_inference,best app ❤️,
play_82fc5bbb-e9cf-4252-a080-2c415bb07a96,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,nice app rate my experience this app 5* and very useful i purches product and reviews giving earning ke liye bhi best h me khud iska use kar rhi hu mere hisab se bohot jyada best h product bhi achi quality ke hote h ☺️,True,True,latent_intent,none,,confident,post_purchase,explicit,i purches product,
play_ce60bfe9-6638-458e-a888-8c8e8e62d8b9,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,bohot acha app hai 😁,True,True,latent_intent,none,,excited,discovery,weak_inference,bohot acha app hai 😁,
play_54252de4-996f-4e74-b7c7-a4c9b9ddee9f,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,nice online platform for buying clothes and following the latest trends very authentic brands and quality of clothes with reasonable price 😁,True,True,latent_intent,none,,confident,evaluation,explicit,nice online platform for buying clothes,
play_2701df7e-888e-4a98-8844-dbd06faf3cc3,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,nic app,True,False,latent_intent,none,,confident,discovery,weak_inference,nic app,
play_6e789314-4a7e-48e4-b99d-799ad1f81641,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,"Very fast, easy and reliable shopping site",True,False,latent_intent,none,,confident,evaluation,explicit,"Very fast, easy and reliable shopping site",
play_6510e0f0-068c-4aa8-a31f-631d40ccdca1,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,all great,True,False,latent_intent,none,,confident,evaluation,weak_inference,all great,
play_bc37a303-b812-414c-9a58-97f979e7f2d7,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,my first experience with myntra was too awasome....,True,True,latent_intent,none,,excited,post_purchase,explicit,my first experience with myntra was too awasome....,
play_9ea589dd-7f99-4d04-9c16-7f05b7fc0b31,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,"Look: Simple, sporty/casual cargo style. Black/navy color versatile hai. Fit: Waist par elastic comfortable lag raha hai, aur legs ka fit straight/relaxed hai. Bahut tight nahi hai. Design: Dono sides ke zipper cargo pockets practical hain aur pant ko utility look dete hain. Length: Overall length theek lag rahi hai, ankle ke paas thodi loose finish hai. Fabric: Photos se fabric lightweight, slightly shiny/nylon-type lag raha hai—daily casual wear ke liye achha ho sakta hai. Stitching: Visible s",True,False,comparison_shortlist,quality_uncertainty,exact fabric feel from photos,indecisive,shortlisting,explicit,"Photos se fabric lightweight, slightly shiny/nylon-type lag raha hai",
play_998219a2-1aa4-4c7a-b3ea-84123b340081,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Good product I like it,True,False,latent_intent,none,,confident,post_purchase,explicit,Good product I like it,
play_33a8dd73-04c7-4696-9ad4-b52985836b55,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,super products I believe his words I have good experience,True,False,latent_intent,none,,confident,post_purchase,explicit,super products I believe his words,
play_1b4ddb6b-e59e-4313-abe1-97e55b80f075,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,ek dam mast shirt hai iski pehan ke to me bilkul hero wali feel le rha hu,True,False,inspiration,none,,excited,post_purchase,explicit,ek dam mast shirt hai iski pehan ke to me bilkul hero wali feel le rha hu,
play_5dc471a7-aad3-4c29-9867-4072a0036d28,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"Previously, the application and customer service were quite satisfactory, and we were able to discover authentic and high-quality products. We had been utilizing it for many years. However, our recent experiences have been rather disappointing, as they appear to be permitting counterfeit products on their platform. Furthermore, when we attempt to return these items, their customer service declines the return, citing the product as fake, despite the product tag and original packaging remaining in",True,True,comparison_shortlist,authenticity_trust|delivery_returns,product authenticity and valid return policy assurance,frustrated,post_purchase,explicit,appear to be permitting counterfeit products on their platform,
play_110492cc-7c17-421c-ba28-6effafdde765,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,it is the best app,True,True,inspiration,none,,confident,post_purchase,explicit,it is the best app,
play_ab09a585-a260-4182-89f4-5d268aba1632,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Best and reliable site/app for original brands.,True,True,inspiration,none,,confident,post_purchase,explicit,Best and reliable site/app for original brands.,
play_957a94ae-952c-4fc9-8f49-94f2dbf68998,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,4,"My Cash feature worked once but it got blocked and the platform fees are also high, it was fine in the beginning.",False,True,unclear,other,,frustrated,post_purchase,explicit,My Cash feature worked once but it got blocked and the platform fees are also high,platform fees and wallet block
play_dc55610d-702d-4f7e-9606-5ffaadeb9b84,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,Delivery is post poned without prior intimation,True,False,unclear,delivery_returns,delivery status update,frustrated,post_purchase,explicit,Delivery is post poned without prior intimation,
play_ea91ac42-b77a-41f7-a935-7557207b96f1,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,best app for online shopping,True,True,inspiration,none,,confident,post_purchase,explicit,best app for online shopping,
play_8682952f-38f6-470b-b78d-cc84900ece7c,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Great app and shoping experince.,True,True,inspiration,none,,confident,post_purchase,explicit,Great app and shoping experince.,
play_bbb178a1-f3ff-44aa-a205-697a2fba83ad,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Nice 👍 good product,True,True,inspiration,none,,confident,post_purchase,explicit,Nice 👍 good product,
play_3af8396c-fe54-447f-8d70-33e59a82ce76,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,Very bad experience...... Never gonna buy anything from Myntra ..... Fraud.. . Very bad experience with Myntra.....same pathetic experience .......Keep on delaying the product and misleading the customer....My product was supposed to be delivered on 10 and today is 14.....Keep on delaying,True,True,unclear,delivery_returns,accurate delivery timelines,frustrated,post_purchase,explicit,Keep on delaying the product and misleading the customer,
play_84f3e029-8e0f-49bc-8799-75baed9c5d2f,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,worst experience they simply blocked my account. Now I'm unable to login also I had one unsolved complaint.,False,True,unclear,none,,frustrated,post_purchase,explicit,worst experience they simply blocked my account. Now I'm unable to login,
play_285abac7-c1ee-4420-9f78-02235c0b496a,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,4,exact size and comfortable love it,True,False,inspiration,none,,excited,post_purchase,explicit,exact size and comfortable love it,
play_e8687f5e-4421-400a-8c35-e519d20e9925,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,4,product quality is excellent,True,False,inspiration,none,,confident,post_purchase,explicit,product quality is excellent,
play_72b4d5b9-3544-4c0e-a424-fdc2c3cb46a8,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,It's the best shopping app. It offers cash back on any order. It's too good; go for it.👍,True,True,inspiration,none,,confident,post_purchase,explicit,It's the best shopping app.,
play_24f19030-a61a-4729-8382-bfcab006e29b,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Fabulous,True,False,inspiration,none,,confident,post_purchase,explicit,Fabulous,
play_cbb86359-ee98-412a-8f14-0368afd74c03,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,2,not open this app,False,True,unclear,none,,frustrated,discovery,explicit,not open this app,
play_dff2566b-8753-48b2-b625-d44a975621ba,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,noiceeee,True,False,inspiration,none,,excited,post_purchase,explicit,noiceeee,
play_2f7232d7-9b8a-43d6-9912-fe63a77679cf,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Good experiance so far,True,True,inspiration,none,,confident,post_purchase,explicit,Good experiance so far,
play_7381059f-8dac-484e-9b02-c2c3644e4017,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Always Giving Best Product..,True,True,inspiration,none,,confident,post_purchase,explicit,Always Giving Best Product..,
play_e862996b-71f9-4da5-be8f-522ec9970e9b,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,"High price but good quality product I received it, if Myntra reduce the costume price and give good quality products, they customer will be more happy to afford it.",True,True,price_waiter,price_value,affordable pricing for good quality,indecisive,consideration,explicit,High price but good quality product I received it,
play_95e8a3ec-d83e-421e-8b00-e3e817f94daa,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Nice 👍👍🙂,True,False,latent_intent,none,,curious,discovery,weak_inference,Nice 👍👍🙂,
play_e9c4d78c-0084-48c1-aab4-40835ae635d1,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,I had a very good experience with Myntra.,True,True,latent_intent,none,,confident,post_purchase,explicit,I had a very good experience with Myntra.,
play_1880a323-27c0-45bf-b3b7-6290c4d9052a,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,It is a purely quality product platform. There are no bad quality products here so don't hesitate for the quality just order and enjoy it. I will definitely recommend it.,True,False,latent_intent,none,,confident,decision,explicit,don't hesitate for the quality just order and enjoy it.,
play_31d079bb-0fc5-4ec3-bd9b-b7f7c963562d,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,🫰🫰,False,False,unclear,none,,unclear,unclear,weak_inference,,
play_99ec2f52-027e-438d-8a0a-ccdb69c733a5,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,Very Good 😊👍,True,False,latent_intent,none,,curious,discovery,weak_inference,Very Good 😊👍,
play_d11157fa-be48-4576-a5b7-eee16e1d7f71,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,5,good quality of clothes,True,False,latent_intent,none,,confident,post_purchase,explicit,good quality of clothes,
play_51723965-099e-4423-93eb-4c13662a6a39,google_play,android_app_review,https://play.google.com/store/apps/details?id=com.myntra.android,2026-08-14,1,"Worst Experience with Myntra! ⭐ Absolutely terrible experience. I received the wrong product, and despite raising a complaint, Myntra is only offering a refund after pickup instead of a proper replacement. Very disappointing customer service and zero accountability. I strongly recommend avoiding Myntra. Don’t risk your money and time!",True,True,latent_intent,delivery_returns,proper replacement policy,frustrated,post_purchase,explicit,"I received the wrong product, and despite raising a complaint, Myntra is only offering a refund after pickup",
